9.0,2.40,5.94,1011.0,8.0,286
7.3,2.36,6.04,1011.7,8.0,296
6.9,2.18,5.70,1012.1,8.0,283
7.7,2.11,5.87,1012.1,8.0,273
9.8,2.07,5.73,1012.0,7.9,272
9.1,2.11,5.69,1012.0,7.8,268
10.4,2.23,5.73,1012.1,7.9,265
10.0,2.07,5.84,1012.1,7.8,272
9.7,2.08,5.75,1012.4,7.8,268
10.1,2.04,5.98,1012.6,7.8,273
11.3,2.14,5.81,1012.6,7.9,268
11.3,2.28,5.85,1013.0,8.0,265
9.5,2.27,5.85,1013.3,8.0,266
9.6,2.32,5.88,1013.3,8.0,267
9.6,2.19,5.79,1013.5,8.0,272
8.9,2.00,5.58,1013.6,8.0,269
7.9,1.94,5.77,1013.7,8.0,273
8.1,1.80,6.08,1013.5,8.0,266
8.0,1.72,6.09,1013.8,8.0,270
6.0,1.69,6.17,1014.1,8.0,276
5.9,1.65,6.20,1014.3,8.0,269
6.3,1.62,6.09,1014.3,8.0,274
4.9,1.71,6.05,1014.5,8.0,280
4.5,1.65,6.11,1014.5,8.0,274
4.2,1.68,6.13,1014.8,8.0,274
4.7,1.73,5.94,1014.6,8.0,271
4.6,1.75,5.86,1014.8,8.0,271
5.2,1.59,5.50,1014.9,8.0,281
4.6,1.48,5.63,1014.8,8.0,286
2.7,1.48,5.71,1014.9,8.0,306
1.7,1.49,6.12,1015.0,8.0,327
3.7,1.45,6.08,1015.2,7.9,289
2.6,1.40,6.26,1015.7,8.1,294
3.7,1.46,6.55,1016.0,8.0,321
3.5,1.45,6.38,1016.4,8.0,336
4.2,1.37,6.31,1016.6,8.0,333
4.3,1.39,6.12,1016.6,8.0,291
3.4,1.30,6.11,1016.7,8.0,279
2.4,1.42,6.04,1017.2,8.0,306
2.6,1.40,6.07,1017.3,8.0,295
2.6,1.25,6.09,1017.6,8.0,307
1.6,1.22,6.41,1017.5,8.3,322
1.5,1.26,6.66,1017.5,8.4,329
0.6,1.11,6.55,1017.6,8.4,300
0.7,1.10,6.81,1017.4,8.4,257
0.7,1.10,6.64,1017.6,8.4,254
0.9,1.09,6.78,1018.0,8.4,233
0.7,1.25,6.81,1018.4,8.4,127
0.4,1.11,6.78,1018.9,8.4,135
1.7,1.18,6.66,1018.9,8.3,182
2.2,1.20,6.72,1019.1,8.3,198
1.5,1.20,6.43,1019.2,8.3,218
1.6,1.26,6.52,1019.0,8.3,165
1.2,1.16,6.26,1019.1,8.3,170
2.1,1.16,6.22,1019.1,8.2,221
2.6,1.03,6.07,1019.4,8.2,206
0.6,1.08,6.67,1019.7,8.3,160
1.0,0.99,6.91,1020.0,8.3,184
2.9,1.03,7.28,1019.9,8.2,197
2.0,1.04,7.57,1020.1,8.0,191
1.8,0.92,7.43,1020.2,7.8,152
2.3,0.92,7.15,1020.5,7.2,163
2.7,0.98,6.88,1020.6,7.5,125
3.3,0.98,7.00,1020.6,8.0,127
2.7,0.89,6.94,1020.3,8.3,126
3.6,0.87,7.22,1020.3,8.2,123
4.2,0.93,7.52,1020.3,7.7,123
2.5,0.87,7.55,1020.4,7.6,131
3.3,0.85,7.71,1020.4,7.8,119
2.8,0.87,7.34,1020.3,8.0,124
4.2,0.84,7.46,1020.2,8.0,96
3.7,0.91,7.77,1020.5,8.0,107
3.6,0.89,7.60,1020.7,7.9,102
4.0,0.90,7.33,1020.8,8.0,114
5.5,0.94,7.19,1020.7,8.0,124
6.7,0.95,6.37,1020.7,8.0,132
4.8,0.99,5.82,1020.6,8.0,121
5.0,0.95,5.14,1020.7,8.0,118
5.9,0.86,5.37,1020.4,6.8,114
6.1,0.93,4.93,1020.5,6.7,110
6.4,0.96,5.21,1020.7,6.7,109
6.5,1.03,4.97,1020.8,7.2,114
6.4,0.98,4.85,1021.1,7.1,105
7.9,1.02,5.01,1021.3,7.3,110
8.1,1.07,4.85,1021.2,7.3,115
8.2,1.13,4.62,1021.2,7.2,108
8.0,1.18,4.75,1021.3,7.2,114
7.9,1.21,4.85,1021.1,7.2,112
8.6,1.30,4.84,1020.9,7.2,109
7.9,1.22,4.80,1020.9,7.6,108
9.3,1.33,4.94,1020.7,7.9,102
9.4,1.33,4.76,1020.7,8.0,103
9.9,1.52,4.86,1020.5,7.9,107
10.5,1.72,5.09,1020.2,7.8,96
11.0,2.02,5.41,1019.9,7.8,99
11.2,2.02,5.25,1019.7,7.8,94
11.3,2.19,5.26,1019.9,7.5,95
10.8,2.33,5.55,1019.6,7.6,95
11.6,2.34,5.65,1019.0,7.5,91
